Point_ID,latitude,longitude,BUFF_DIST,REFERENCE_YEAR,DOM_LAYER_PCT,DOM_LAYER_BASAL_AREA,DOM_LAYER_STEMS_PER_HA,DOM_LAYER_VERTICAL_COMPLEXITY,DOM_LAYER_COVER_PATTERN,DOM_LAYER_SPECIES_CODE,DOM_LAYER_HEIGHT,DOM_LAYER_AGE,DOM_LAYER_ID,Shape_Area
SULPHUR-7,53.10938847,-117.7457,300,2020,1,0,15,3,3,BL,4.2,122,A Layer,16784.05689
SULPHUR-7,53.10938847,-117.7457,300,2020,40,25,745,4,8,SE,17.6,79,A Layer,1154.547696
SULPHUR-7,53.10938847,-117.7457,300,2020,40,35,630,4,8,SX,22.2,176,A Layer,14112.29473
SULPHUR-7,53.10938847,-117.7457,300,2020,50,40,520,4,9,SX,23.7,198,A Layer,2438.300332
SULPHUR-7,53.10938847,-117.7457,300,2020,65,35,1170,4,8,SX,17.7,105,A Layer,22138.68142
SULPHUR-7,53.10938847,-117.7457,300,2020,60,42,860,4,9,SE,21,170,A Layer,2532.937329
SULPHUR-7,53.10938847,-117.7457,300,2020,60,35,950,3,8,SX,20.2,172,A Layer,1324.455903
SULPHUR-7,53.10938847,-117.7457,300,2020,45,35,550,3,8,SX,23.2,196,A Layer,7311.15344
SULPHUR-7,53.10938847,-117.7457,300,2020,60,35,950,3,8,SX,20.2,172,A Layer,1384.844281
SULPHUR-8,53.10872446,-117.7412,300,2020,1,0,15,3,3,BL,4.2,122,A Layer,28475.14914
SULPHUR-8,53.10872446,-117.7412,300,2020,40,25,745,4,8,SE,17.6,79,A Layer,401.8513455
SULPHUR-8,53.10872446,-117.7412,300,2020,50,40,520,4,9,SX,23.7,198,A Layer,10445.96114
SULPHUR-8,53.10872446,-117.7412,300,2020,65,36,720,3,9,SX,18.7,84,A Layer,1131.019728
SULPHUR-8,53.10872446,-117.7412,300,2020,65,35,1170,4,8,SX,17.7,105,A Layer,20484.42098
SULPHUR-8,53.10872446,-117.7412,300,2020,40,40,520,4,8,SX,22.8,154,A Layer,773.0741209
SULPHUR-8,53.10872446,-117.7412,300,2020,60,45,830,4,9,SX,23,140,A Layer,952.5667643
SULPHUR-8,53.10872446,-117.7412,300,2020,60,42,860,4,9,SE,21,170,A Layer,378.2080975
SULPHUR-8,53.10872446,-117.7412,300,2020,45,35,650,4,9,SX,23.3,159,A Layer,6821.304778
SULPHUR-9,53.10779843,-117.7369,300,2020,1,0,15,3,3,BL,4.2,122,A Layer,4452.251813
SULPHUR-9,53.10779843,-117.7369,300,2020,20,1,345,3,8,PLI,18.3,90,A Layer,27079.09552
SULPHUR-9,53.10779843,-117.7369,300,2020,25,10,420,3,8,SX,13,135,A Layer,1.159894071
SULPHUR-9,53.10779843,-117.7369,300,2020,45,25,650,3,8,SX,19.8,90,A Layer,9230.391953
SULPHUR-9,53.10779843,-117.7369,300,2020,40,30,560,4,8,SX,20.9,130,A Layer,5311.681134
SULPHUR-9,53.10779843,-117.7369,300,2020,40,42,650,4,8,SX,25,180,A Layer,3472.559805
SULPHUR-9,53.10779843,-117.7369,300,2020,65,36,720,3,9,SX,18.7,84,A Layer,1103.518053
SULPHUR-9,53.10779843,-117.7369,300,2020,40,40,520,4,8,SX,22.8,154,A Layer,16760.28065
SULPHUR-9,53.10779843,-117.7369,300,2020,70,25,1800,1,9,PLI,12.3,80,A Layer,9777.34939
SULPHUR-9,53.10779843,-117.7369,300,2020,60,25,1240,4,9,SX,15.2,64,A Layer,29438.10684
SULPHUR-9,53.10779843,-117.7369,300,2020,55,40,620,4,9,SX,22.3,137,A Layer,35830.54464
SULPHUR-9,53.10779843,-117.7369,300,2020,45,25,720,3,8,SX,19,90,A Layer,10987.42107
SULPHUR-9,53.10779843,-117.7369,300,2020,60,45,830,4,9,SX,23,140,A Layer,7636.838024
SULPHUR-9,53.10779843,-117.7369,300,2020,45,30,625,4,8,SX,22,118,A Layer,5862.396966
SULPHUR-9,53.10779843,-117.7369,300,2020,45,35,650,4,9,SX,23.3,159,A Layer,81.78394062
SULPHUR-9,53.10779843,-117.7369,300,2021,55,36,750,4,9,SX,19.5,122,A Layer,3127.409651
SULPHUR-9,53.10779843,-117.7369,300,2020,45,35,815,3,9,SX,20.8,130,A Layer,5009.69327
SUNWAPTA-1,52.52920252,-117.6404,300,2020,30,20,310,3,6,PLI,22.4,140,A Layer,57322.68862
SUNWAPTA-1,52.52920252,-117.6404,300,2020,35,10,525,3,8,SB,9,90,A Layer,15514.18247
SUNWAPTA-1,52.52920252,-117.6404,300,2020,45,15,825,3,8,SB,11,90,A Layer,13081.0541
SUNWAPTA-1,52.52920252,-117.6404,300,2020,25,15,245,3,6,PLI,21.8,140,A Layer,35662.8878
SUNWAPTA-1,52.52920252,-117.6404,300,2020,25,15,185,3,6,PLI,24.6,140,A Layer,10156.43132
SUNWAPTA-1,52.52920252,-117.6404,300,2020,60,25,1450,2,9,SB,12.4,100,A Layer,12216.90003
SUNWAPTA-1,52.52920252,-117.6404,300,2020,20,15,240,3,8,PLI,21.2,140,A Layer,7758.838963
SUNWAPTA-1,52.52920252,-117.6404,300,2020,20,15,325,2,8,SX,19.7,139,A Layer,9144.005165
SUNWAPTA-1,52.52920252,-117.6404,300,2020,,,,,,,,,,2913.056367
SUNWAPTA-1,52.52920252,-117.6404,300,2020,,,,,,,,,,8847.701891
SUNWAPTA-1,52.52920252,-117.6404,300,2020,,,,,,,,,,180.2869348
SUNWAPTA-10,52.50596437,-117.6467,300,2022,25,20,300,3,8,PLI,22.1,182,A Layer,84000.29329
SUNWAPTA-10,52.50596437,-117.6467,300,2020,25,20,300,3,8,PLI,22.1,182,A Layer,9384.38175
SUNWAPTA-10,52.50596437,-117.6467,300,2020,5,1,115,3,3,SB,9,100,A Layer,5871.601365
SUNWAPTA-10,52.50596437,-117.6467,300,2020,25,10,300,3,6,PLI,17.9,140,A Layer,75330.51604
SUNWAPTA-2,52.52667697,-117.642,300,2020,25,15,245,3,6,PLI,21.8,140,A Layer,1928.39785
SUNWAPTA-2,52.52667697,-117.642,300,2020,25,15,185,3,6,PLI,24.6,140,A Layer,3650.905159
SUNWAPTA-2,52.52667697,-117.642,300,2020,60,25,1450,2,9,SB,12.4,100,A Layer,2327.63998
SUNWAPTA-2,52.52667697,-117.642,300,2020,20,15,240,3,8,PLI,21.2,140,A Layer,20134.62165
SUNWAPTA-2,52.52667697,-117.642,300,2020,20,3,450,4,8,SB,8.9,66,A Layer,16197.30971
SUNWAPTA-2,52.52667697,-117.642,300,2020,25,15,215,2,6,PLI,22.4,118,A Layer,14524.22859
SUNWAPTA-2,52.52667697,-117.642,300,2020,15,2,240,4,8,SB,8.3,81,A Layer,186.4442989
SUNWAPTA-2,52.52667697,-117.642,300,2020,15,10,115,3,8,PLI,21.4,147,A Layer,7818.099705
SUNWAPTA-2,52.52667697,-117.642,300,2020,20,15,270,2,8,PLI,21,140,A Layer,4554.197761
SUNWAPTA-2,52.52667697,-117.642,300,2020,,,,,,,,,,13.62332546
SUNWAPTA-3,52.52397163,-117.6435,300,2020,15,2,240,4,8,SB,8.3,81,A Layer,4414.271561
SUNWAPTA-3,52.52397163,-117.6435,300,2020,15,10,115,3,8,PLI,21.4,147,A Layer,3540.590475
SUNWAPTA-3,52.52397163,-117.6435,300,2020,20,15,270,2,8,PLI,21,140,A Layer,846.2995411
SUNWAPTA-3,52.52397163,-117.6435,300,2020,30,10,450,3,8,SB,11.3,80,A Layer,22.72377439
SUNWAPTA-3,52.52397163,-117.6435,300,2020,15,10,125,3,6,PLI,21.6,150,A Layer,8023.799238
SUNWAPTA-3,52.52397163,-117.6435,300,2020,20,15,220,3,8,PLI,22.6,148,A Layer,7399.855347
SUNWAPTA-3,52.52397163,-117.6435,300,2020,15,2,185,4,6,SB,11.2,92,A Layer,6219.536598
SUNWAPTA-3,52.52397163,-117.6435,300,2020,15,8,125,2,6,PLI,20,140,A Layer,953.2076615
SUNWAPTA-3,52.52397163,-117.6435,300,2020,15,8,135,2,8,PLI,18.9,140,A Layer,22708.59757
SUNWAPTA-3,52.52397163,-117.6435,300,2020,1,0,15,3,3,SB,7,80,A Layer,5878.162853
SUNWAPTA-3,52.52397163,-117.6435,300,2020,35,15,375,3,8,PLI,17.1,126,A Layer,9000.602289
SUNWAPTA-3,52.52397163,-117.6435,300,2020,,,,,,,,,,4912.165651
SUNWAPTA-3,52.52397163,-117.6435,300,2020,,,,,,,,,,886.5262054
SUNWAPTA-4,52.52158564,-117.6458,300,2020,55,20,1350,2,8,SB,11,70,A Layer,9447.173656
SUNWAPTA-4,52.52158564,-117.6458,300,2020,15,10,135,3,8,PLI,20.7,130,A Layer,11608.4307
SUNWAPTA-4,52.52158564,-117.6458,300,2020,45,20,650,3,8,SW,15.7,107,A Layer,15420.11758
SUNWAPTA-4,52.52158564,-117.6458,300,2020,30,10,450,3,8,SB,11.3,80,A Layer,3766.380509
SUNWAPTA-4,52.52158564,-117.6458,300,2020,15,2,185,4,6,SB,11.2,92,A Layer,1605.086311
SUNWAPTA-4,52.52158564,-117.6458,300,2020,3,0,65,5,3,SB,8,100,A Layer,5554.466292
SUNWAPTA-4,52.52158564,-117.6458,300,2020,15,8,135,2,8,PLI,18.9,140,A Layer,9666.748417
SUNWAPTA-4,52.52158564,-117.6458,300,2020,35,15,375,2,8,PLI,19.1,130,A Layer,2922.396586
SUNWAPTA-4,52.52158564,-117.6458,300,2020,1,0,15,3,3,SB,7,80,A Layer,3815.080049
SUNWAPTA-4,52.52158564,-117.6458,300,2020,,,,,,,,,,2833.773092
SUNWAPTA-5,52.51952872,-117.6487,300,2020,15,10,135,3,8,PLI,20.7,130,A Layer,4949.110998
SUNWAPTA-5,52.51952872,-117.6487,300,2020,45,20,650,3,8,SW,15.7,107,A Layer,7589.821832
SUNWAPTA-5,52.51952872,-117.6487,300,2020,40,15,725,4,8,SB,12.7,107,A Layer,21.77367537
SUNWAPTA-5,52.51952872,-117.6487,300,2020,40,25,650,2,8,SW,18.4,120,A Layer,42871.39255
SUNWAPTA-5,52.51952872,-117.6487,300,2020,20,20,205,3,6,SW,21.2,172,A Layer,431.8784239
SUNWAPTA-5,52.51952872,-117.6487,300,2020,35,15,375,2,8,PLI,19.1,130,A Layer,36.48707049
SUNWAPTA-5,52.51952872,-117.6487,300,2020,20,10,300,2,6,PLI,18,140,A Layer,4959.40561
SUNWAPTA-5,52.51952872,-117.6487,300,2020,55,20,950,2,8,SB,12,120,A Layer,6087.166592
SUNWAPTA-6,52.51681088,-117.6492,300,2020,45,20,650,3,8,SW,15.7,107,A Layer,25156.27389
SUNWAPTA-6,52.51681088,-117.6492,300,2020,40,15,725,4,8,SB,12.7,107,A Layer,8899.117216
SUNWAPTA-6,52.51681088,-117.6492,300,2020,3,0,65,5,3,SB,8,100,A Layer,30.57612906
SUNWAPTA-6,52.51681088,-117.6492,300,2020,40,15,900,2,8,SW,13,70,A Layer,24001.90213
SUNWAPTA-6,52.51681088,-117.6492,300,2020,20,20,205,3,6,SW,21.2,172,A Layer,3782.989602
SUNWAPTA-6,52.51681088,-117.6492,300,2020,40,20,625,2,8,PLI,15.6,80,A Layer,5760.110617
SUNWAPTA-6,52.51681088,-117.6492,300,2020,50,35,725,3,8,SW,21.2,150,A Layer,15.7181344
SUNWAPTA-6,52.51681088,-117.6492,300,2020,50,20,1155,3,8,SB,13.6,111,A Layer,362.8726175
SUNWAPTA-6,52.51681088,-117.6492,300,2020,20,10,325,2,8,PLI,16.7,80,A Layer,5460.124815
SUNWAPTA-6,52.51681088,-117.6492,300,2020,20,10,300,2,6,PLI,18,140,A Layer,4556.712639
SUNWAPTA-7,52.51386984,-117.6495,300,2020,40,15,900,2,8,SW,13,70,A Layer,33278.88653
SUNWAPTA-7,52.51386984,-117.6495,300,2020,20,20,205,3,6,SW,21.2,172,A Layer,24466.82204
SUNWAPTA-7,52.51386984,-117.6495,300,2020,40,20,625,2,8,PLI,15.6,80,A Layer,1338.424745
SUNWAPTA-7,52.51386984,-117.6495,300,2020,15,4,185,4,6,SB,13,100,A Layer,10960.47554
SUNWAPTA-7,52.51386984,-117.6495,300,2020,50,20,1155,3,8,SB,13.6,111,A Layer,6478.28873
SUNWAPTA-8,52.51134303,-117.6479,300,2020,20,20,205,3,6,SW,21.2,172,A Layer,989.6043469
SUNWAPTA-8,52.51134303,-117.6479,300,2020,15,4,185,4,6,SB,13,100,A Layer,440.1553754
SUNWAPTA-8,52.51134303,-117.6479,300,2020,25,10,300,3,8,PLI,18.4,140,A Layer,47118.43304
SUNWAPTA-8,52.51134303,-117.6479,300,2020,35,30,275,4,8,SW,24.6,167,A Layer,1813.366963
SUNWAPTA-8,52.51134303,-117.6479,300,2020,35,20,375,3,8,PLI,21.3,150,A Layer,13767.57936
SUNWAPTA-9,52.50861942,-117.6478,300,2022,25,20,300,3,8,PLI,22.1,182,A Layer,1008.019936
SUNWAPTA-9,52.50861942,-117.6478,300,2020,25,20,300,3,8,PLI,22.1,182,A Layer,9878.523046
SUNWAPTA-9,52.50861942,-117.6478,300,2020,25,10,300,3,8,PLI,18.4,140,A Layer,302.3001704
SUNWAPTA-9,52.50861942,-117.6478,300,2020,25,10,350,2,6,SB,15.3,140,A Layer,4054.186692
SUNWAPTA-9,52.50861942,-117.6478,300,2020,35,20,375,3,8,PLI,21.3,150,A Layer,43783.56155
SUNWAPTA-9,52.50861942,-117.6478,300,2020,5,1,115,3,3,SB,9,100,A Layer,6213.784663
SUNWAPTA-9,52.50861942,-117.6478,300,2020,25,10,300,3,6,PLI,17.9,140,A Layer,369.7374322
TEKARRA-1,52.86128506,-118.0599,300,2020,10,6,175,5,8,SW,14.7,87,A Layer,2180.588537
TEKARRA-1,52.86128506,-118.0599,300,2020,25,10,350,4,9,SW,15.7,89,A Layer,6269.787025
TEKARRA-1,52.86128506,-118.0599,300,2020,20,9,450,4,8,SW,10.8,52,A Layer,1317.908433
TEKARRA-1,52.86128506,-118.0599,300,2020,45,20,750,4,9,SW,15.3,92,A Layer,7769.261742
TEKARRA-1,52.86128506,-118.0599,300,2020,35,15,500,5,9,SW,16.2,98,A Layer,12247.81588
TEKARRA-1,52.86128506,-118.0599,300,2020,1,0,20,4,1,SB,9.6,90,A Layer,24754.15458
TEKARRA-1,52.86128506,-118.0599,300,2020,10,2,225,5,9,SW,10.8,52,A Layer,23056.85901
TEKARRA-1,52.86128506,-118.0599,300,2020,50,27,925,4,9,SW,17.2,110,A Layer,18606.53633
TEKARRA-1,52.86128506,-118.0599,300,2020,25,10,400,4,9,SW,13.8,82,A Layer,35256.47256
TEKARRA-1,52.86128506,-118.0599,300,2020,45,20,725,3,9,PLI,17.3,110,A Layer,10426.18251
TEKARRA-1,52.86128506,-118.0599,300,2020,60,30,1200,3,9,SW,14.7,87,A Layer,1312.772173
TEKARRA-1,52.86128506,-118.0599,300,2020,10,2,250,4,8,SW,8.4,36,A Layer,5811.244745
TEKARRA-1,52.86128506,-118.0599,300,2020,10,2,230,4,8,SB,9.6,90,A Layer,19414.86108
TEKARRA-1,52.86128506,-118.0599,300,2020,,,,,,,,,,19703.74267
TEKARRA-10,52.85945294,-118.0424,300,2020,40,20,725,3,8,AT,17,91,A Layer,46100.04398
TEKARRA-10,52.85945294,-118.0424,300,2020,10,5,160,3,8,AT,17.2,94,A Layer,73424.32225
TEKARRA-10,52.85945294,-118.0424,300,2020,40,20,725,3,9,PLI,17,109,A Layer,4922.676138
TEKARRA-10,52.85945294,-118.0424,300,2020,10,8,165,4,9,PLI,16.7,104,A Layer,23597.11131
TEKARRA-2,52.86022928,-118.0553,300,2020,40,20,725,3,8,AT,17,91,A Layer,8493.468961
TEKARRA-2,52.86022928,-118.0553,300,2020,20,9,450,4,8,SW,10.8,52,A Layer,6446.907908
TEKARRA-2,52.86022928,-118.0553,300,2020,35,15,500,5,9,SW,16.2,98,A Layer,5160.167557
TEKARRA-2,52.86022928,-118.0553,300,2020,7,2,120,3,3,AT,15.9,89,A Layer,2161.402807
TEKARRA-2,52.86022928,-118.0553,300,2020,10,2,225,5,9,SW,10.8,52,A Layer,4194.166105
TEKARRA-2,52.86022928,-118.0553,300,2020,50,27,925,4,9,SW,17.2,110,A Layer,1724.317837
TEKARRA-2,52.86022928,-118.0553,300,2020,45,20,725,3,9,PLI,17.3,110,A Layer,13425.41174
TEKARRA-2,52.86022928,-118.0553,300,2020,10,8,150,4,9,PLI,17.3,110,A Layer,25059.16291
TEKARRA-2,52.86022928,-118.0553,300,2020,5,1,95,4,3,SW,14.8,83,A Layer,7457.548176
TEKARRA-2,52.86022928,-118.0553,300,2020,20,1,375,4,9,AT,14.3,57,A Layer,1719.364186
TEKARRA-3,52.86008871,-118.0509,300,2020,40,20,725,3,8,AT,17,91,A Layer,40794.00101
TEKARRA-3,52.86008871,-118.0509,300,2020,7,2,120,3,3,AT,15.9,89,A Layer,44.82559535
TEKARRA-3,52.86008871,-118.0509,300,2020,5,1,75,4,3,SW,15,87,A Layer,15456.85325
TEKARRA-3,52.86008871,-118.0509,300,2020,55,23,950,3,8,AT,17.1,92,A Layer,10855.7937
TEKARRA-3,52.86008871,-118.0509,300,2020,5,1,90,3,1,AT,15.9,90,A Layer,940.7643737
TEKARRA-3,52.86008871,-118.0509,300,2020,10,8,150,4,9,PLI,17.3,110,A Layer,762.1739218
TEKARRA-3,52.86008871,-118.0509,300,2020,5,1,95,4,3,SW,14.8,83,A Layer,42.85392057
TEKARRA-4,52.85796331,-118.0483,300,2020,5,1,75,4,3,SW,15,87,A Layer,916.8601744
TEKARRA-4,52.85796331,-118.0483,300,2020,55,23,950,3,8,AT,17.1,92,A Layer,16216.58831
TEKARRA-4,52.85796331,-118.0483,300,2020,5,1,90,3,1,AT,15.9,90,A Layer,7701.283053
TEKARRA-4,52.85796331,-118.0483,300,2020,5,1,115,4,1,SB,9.8,110,A Layer,22630.52655
TEKARRA-4,52.85796331,-118.0483,300,2020,10,8,150,4,9,PLI,17.3,110,A Layer,43355.08738
TEKARRA-4,52.85796331,-118.0483,300,2020,5,1,95,4,3,SW,14.8,83,A Layer,4116.991612
TEKARRA-4,52.85796331,-118.0483,300,2020,50,30,950,4,9,SW,17.3,111,A Layer,22685.57258
TEKARRA-4,52.85796331,-118.0483,300,2020,20,1,375,4,9,AT,14.3,57,A Layer,2268.715914
TEKARRA-4,52.85796331,-118.0483,300,2020,15,8,150,3,9,PLI,18,110,A Layer,1178.629492
TEKARRA-5,52.85183061,-118.0464,300,2020,10,8,150,4,9,PLI,17.3,110,A Layer,50070.95643
TEKARRA-5,52.85183061,-118.0464,300,2020,15,8,150,3,9,PLI,18,110,A Layer,78220.39688
TEKARRA-5,52.85183061,-118.0464,300,2020,10,5,150,3,8,AT,17.8,93,A Layer,60651.25338
TEKARRA-5,52.85183061,-118.0464,300,2020,40,15,850,4,8,SB,13,120,A Layer,20005.62506
TEKARRA-5,52.85183061,-118.0464,300,2020,10,5,160,4,8,AT,16.8,90,A Layer,18827.36238
TEKARRA-5,52.85183061,-118.0464,300,2020,5,1,85,4,1,SB,12,120,A Layer,5523.932707
TEKARRA-5,52.85183061,-118.0464,300,2020,15,10,115,4,9,SW,22.5,128,A Layer,608.3132595
TEKARRA-6,52.84866317,-118.0416,300,2020,10,8,150,4,9,PLI,17.3,110,A Layer,10644.48814
TEKARRA-6,52.84866317,-118.0416,300,2020,15,8,150,3,9,PLI,18,110,A Layer,103779.6106
TEKARRA-6,52.84866317,-118.0416,300,2020,10,5,150,3,8,AT,17.8,93,A Layer,26294.74148
TEKARRA-6,52.84866317,-118.0416,300,2020,5,1,85,4,1,SB,12,120,A Layer,14978.81694
TEKARRA-6,52.84866317,-118.0416,300,2020,30,10,500,3,9,FDI,15.2,90,A Layer,2638.956808
TEKARRA-6,52.84866317,-118.0416,300,2020,30,10,550,4,8,SB,12,120,A Layer,3843.018149
TEKARRA-7,52.85110432,-118.039,300,2020,10,8,150,4,9,PLI,17.3,110,A Layer,67316.18609
TEKARRA-7,52.85110432,-118.039,300,2020,10,5,150,3,8,AT,17.8,93,A Layer,1061.331536
TEKARRA-7,52.85110432,-118.039,300,2020,7,2,110,4,3,PLI,17,110,A Layer,3128.156865
TEKARRA-8,52.85392676,-118.0391,300,2020,10,8,150,4,9,PLI,17.3,110,A Layer,25842.87975
TEKARRA-8,52.85392676,-118.0391,300,2020,15,8,165,4,8,PLI,17,104,A Layer,141.030481
TEKARRA-8,52.85392676,-118.0391,300,2020,10,4,175,4,8,AT,16.2,93,A Layer,23879.24929
TEKARRA-8,52.85392676,-118.0391,300,2020,10,5,150,3,8,AT,17.8,93,A Layer,20627.59859
TEKARRA-8,52.85392676,-118.0391,300,2020,20,10,425,5,8,SB,13.3,107,A Layer,729.8983375
TEKARRA-9,52.85667568,-118.0403,300,2020,10,5,160,3,8,AT,17.2,94,A Layer,18168.42356
TEKARRA-9,52.85667568,-118.0403,300,2020,55,23,950,3,8,AT,17.1,92,A Layer,5502.542089
TEKARRA-9,52.85667568,-118.0403,300,2020,10,8,150,4,9,PLI,17.3,110,A Layer,24578.35669
TEKARRA-9,52.85667568,-118.0403,300,2020,15,8,165,4,8,PLI,17,104,A Layer,32016.07001
TEKARRA-9,52.85667568,-118.0403,300,2020,10,5,150,3,8,AT,17.8,93,A Layer,8055.442689
VALLEY5-1,52.81101116,-118.0159,300,2020,30,20,350,4,8,FDI,21.8,124,A Layer,1799.142097
VALLEY5-1,52.81101116,-118.0159,300,2020,3,1,50,5,1,SB,13,100,A Layer,13559.88676
VALLEY5-1,52.81101116,-118.0159,300,2020,10,4,225,4,8,FDI,11.1,45,A Layer,5293.161861
VALLEY5-1,52.81101116,-118.0159,300,2020,10,8,150,4,9,SW,17.7,101,A Layer,35569.4722
VALLEY5-1,52.81101116,-118.0159,300,2020,10,6,175,4,8,SW,15.7,80,A Layer,41223.18158
VALLEY5-1,52.81101116,-118.0159,300,2020,15,6,175,4,9,PLI,15.1,80,A Layer,41555.41973
VALLEY5-1,52.81101116,-118.0159,300,2020,40,20,700,5,9,FDI,14.9,80,A Layer,28014.52095
VALLEY5-10,52.79787948,-117.9824,300,2020,55,50,585,4,8,FDI,29,142,A Layer,8018.651502
VALLEY5-10,52.79787948,-117.9824,300,2020,25,7,370,4,8,FDI,16.6,82,A Layer,88642.58106
VALLEY5-10,52.79787948,-117.9824,300,2020,30,20,335,4,8,SW,24.5,132,A Layer,10441.27188
VALLEY5-10,52.79787948,-117.9824,300,2020,25,20,210,4,6,SW,24,100,A Layer,7912.751776
VALLEY5-10,52.79787948,-117.9824,300,2020,10,10,135,3,8,SW,20.5,98,A Layer,53604.71391
VALLEY5-10,52.79787948,-117.9824,300,2020,10,6,200,4,6,FDI,13.6,72,A Layer,1956.278471
VALLEY5-2,52.81090412,-118.0116,300,2020,30,20,350,4,8,FDI,21.8,124,A Layer,44099.13338
VALLEY5-2,52.81090412,-118.0116,300,2020,10,4,225,4,8,FDI,11.1,45,A Layer,16372.69564
VALLEY5-2,52.81090412,-118.0116,300,2020,15,8,155,4,9,SW,17.8,110,A Layer,13935.05902
VALLEY5-2,52.81090412,-118.0116,300,2020,10,8,150,4,9,SW,17.7,101,A Layer,171.4271931
VALLEY5-3,52.80854202,-118.0092,300,2020,30,20,350,4,8,FDI,21.8,124,A Layer,9101.679627
VALLEY5-3,52.80854202,-118.0092,300,2020,3,1,50,5,1,SB,13,100,A Layer,3923.985403
VALLEY5-3,52.80854202,-118.0092,300,2020,10,4,225,4,8,FDI,11.1,45,A Layer,18069.14045
VALLEY5-3,52.80854202,-118.0092,300,2020,15,8,155,4,9,SW,17.8,110,A Layer,1640.212568
VALLEY5-3,52.80854202,-118.0092,300,2020,10,8,150,4,9,SW,17.7,101,A Layer,31004.46636
VALLEY5-3,52.80854202,-118.0092,300,2020,20,5,450,4,8,FDI,12.3,59,A Layer,8958.095778
VALLEY5-3,52.80854202,-118.0092,300,2020,50,24,900,4,9,FDI,17.5,105,A Layer,1.580018528
VALLEY5-4,52.80613507,-118.0068,300,2020,3,1,50,5,1,SB,13,100,A Layer,4876.034706
VALLEY5-4,52.80613507,-118.0068,300,2020,20,5,450,4,8,FDI,12.3,59,A Layer,1763.926024
VALLEY5-4,52.80613507,-118.0068,300,2020,55,30,875,4,9,SW,19.7,132,A Layer,4994.029718
VALLEY5-4,52.80613507,-118.0068,300,2020,50,34,675,5,9,FDI,23,157,A Layer,9250.494461
VALLEY5-4,52.80613507,-118.0068,300,2020,45,23,675,4,9,SW,15.4,110,A Layer,12292.47536
VALLEY5-4,52.80613507,-118.0068,300,2020,35,10,525,3,8,FDI,12.8,45,B Layer,12077.77893
VALLEY5-4,52.80613507,-118.0068,300,2020,50,24,900,4,9,FDI,17.5,105,A Layer,24309.64636
VALLEY5-5,52.80405996,-118.0039,300,2020,30,15,425,3,8,PLI,19.3,129,A Layer,13096.05554
VALLEY5-5,52.80405996,-118.0039,300,2020,3,1,35,4,3,FDI,17.2,144,A Layer,208.5281641
VALLEY5-5,52.80405996,-118.0039,300,2020,15,11,120,4,8,FDI,23.6,135,A Layer,2929.663958
VALLEY5-5,52.80405996,-118.0039,300,2020,3,1,50,5,1,SB,13,100,A Layer,5481.431865
VALLEY5-5,52.80405996,-118.0039,300,2020,20,5,450,4,8,FDI,12.3,59,A Layer,866.1977701
VALLEY5-5,52.80405996,-118.0039,300,2020,45,23,675,4,9,SW,15.4,110,A Layer,6846.567129
VALLEY5-5,52.80405996,-118.0039,300,2020,25,10,320,5,8,FDI,17.9,110,A Layer,1027.390657
VALLEY5-5,52.80405996,-118.0039,300,2020,35,10,525,3,8,FDI,12.8,45,B Layer,10714.92316
VALLEY5-5,52.80405996,-118.0039,300,2020,50,24,900,4,9,FDI,17.5,105,A Layer,33819.16601
VALLEY5-6,52.80245357,-117.9999,300,2020,30,15,425,3,8,PLI,19.3,129,A Layer,15252.87965
VALLEY5-6,52.80245357,-117.9999,300,2020,25,16,240,4,8,FDI,22.8,151,A Layer,11871.61853
VALLEY5-6,52.80245357,-117.9999,300,2020,3,1,35,4,3,FDI,17.2,144,A Layer,6669.776592
VALLEY5-6,52.80245357,-117.9999,300,2020,15,11,120,4,8,FDI,23.6,135,A Layer,19200.74449
VALLEY5-6,52.80245357,-117.9999,300,2020,3,1,50,5,1,SB,13,100,A Layer,3911.667289
VALLEY5-6,52.80245357,-117.9999,300,2020,20,5,450,4,8,FDI,12.3,59,A Layer,14.72543106
VALLEY5-6,52.80245357,-117.9999,300,2020,45,23,675,4,9,SW,15.4,110,A Layer,3547.390661
VALLEY5-6,52.80245357,-117.9999,300,2020,50,24,900,4,9,FDI,17.5,105,A Layer,23099.33209
VALLEY5-7,52.80139368,-117.9955,300,2020,30,20,360,4,8,FDI,22.6,100,A Layer,3247.46362
VALLEY5-7,52.80139368,-117.9955,300,2020,25,16,240,4,8,FDI,22.8,151,A Layer,41151.4792
VALLEY5-7,52.80139368,-117.9955,300,2020,3,1,35,4,3,FDI,17.2,144,A Layer,16596.01362
VALLEY5-7,52.80139368,-117.9955,300,2020,15,11,120,4,8,FDI,23.6,135,A Layer,6801.139954
VALLEY5-7,52.80139368,-117.9955,300,2020,15,10,210,4,8,SW,13.9,76,A Layer,8162.812783
VALLEY5-7,52.80139368,-117.9955,300,2020,40,20,750,3,8,PLI,18.8,101,A Layer,10723.5294
VALLEY5-7,52.80139368,-117.9955,300,2020,20,10,350,4,8,SW,15.1,76,A Layer,700.8484379
VALLEY5-7,52.80139368,-117.9955,300,2020,3,1,50,5,1,SB,13,100,A Layer,11882.40796
VALLEY5-7,52.80139368,-117.9955,300,2020,45,23,675,4,9,SW,15.4,110,A Layer,15159.42538
