organization,data_type,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,is_complete,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,task_comments
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,LIBA,Light Background Noise,NA,1,1967491,1,Song,120.49,4.24,-33.02,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,LIBA,Light Background Noise,NA,1,1967467,1,Song,0.05,4.49,-32.94,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,LIBA,Light Background Noise,NA,1,1967484,1,Song,60.29,4.33,-30.47,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,1967474,1,Song,0.35,3.6,-67.18,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,1967490,1,Song,115.4,2.6,-66.49,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,1967492,1,Song,120.69,2.81,-72.73,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,2,1967477,1,Song,4.69,2.18,-66.48,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,1967481,1,Song,64.46,1.85,-73.92,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,1967489,1,Song,123.99,1.93,-62.66,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,1967465,1,Song,6.01,1.83,-74.49,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,2,1967472,1,Song,18.33,1.64,-73.25,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,2,1967483,1,Song,71.76,1.69,-72.59,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,1,1967494,1,Song,132.35,1.44,-77.75,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,1,1967480,1,Song,68.09,1.59,-77.27,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,1,1967469,1,Song,8.83,1.66,-76.21,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,GRAJ,Gray Jay,PERISOREUS CANADENSIS,1,1967486,1,Call,93.39,2.56,-64.93,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,2,1967471,1,Song,11.76,2.45,-71.94,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165537,2020-07-15T07:14:00Z,130847,TRUE,180,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,2,1967482,1,Song,70.98,2.03,-58.4,FALSE,NA,Brandon Law,22,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165685,2020-07-26T05:59:00Z,130995,TRUE,180,1SPM,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,1945039,1,Song,2.73,2.15,-70.97,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165685,2020-07-26T05:59:00Z,130995,TRUE,180,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,2,1945027,1,Song,81.11,1.71,-46.07,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165685,2020-07-26T05:59:00Z,130995,TRUE,180,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,1,1945025,1,Song,18.46,1.73,-59.98,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165685,2020-07-26T05:59:00Z,130995,TRUE,180,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,1945033,1,Call,89.55,1.35,-60.34,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165685,2020-07-26T05:59:00Z,130995,TRUE,180,1SPM,PISI,Pine Siskin,SPINUS PINUS,1,1945034,1,Call,149.43,7,-63,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165685,2020-07-26T05:59:00Z,130995,TRUE,180,1SPM,COLO,Common Loon,GAVIA IMMER,1,1945030,1,Song,85.09,4.03,-62.38,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165677,2020-08-06T07:47:00Z,130987,TRUE,180,1SPM,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,1981094,1,Song,0.85,1.38,-72.22,FALSE,NA,Christopher Moser-Purdy,37,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165677,2020-08-06T07:47:00Z,130987,TRUE,180,1SPM,OSFL,Olive-sided Flycatcher,CONTOPUS COOPERI,1,1981100,1,Song,178.68,0.98,-56.56,FALSE,NA,Christopher Moser-Purdy,37,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165677,2020-08-06T07:47:00Z,130987,TRUE,180,1SPM,LIWI,Light wind,NA,1,1981097,1,Song,120.11,4.56,-35.31,FALSE,NA,Christopher Moser-Purdy,37,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165677,2020-08-06T07:47:00Z,130987,TRUE,180,1SPM,LIWI,Light wind,NA,1,1981095,1,Song,60.15,4.53,-39.28,FALSE,NA,Christopher Moser-Purdy,37,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165677,2020-08-06T07:47:00Z,130987,TRUE,180,1SPM,LIWI,Light wind,NA,1,1981093,1,Song,0.08,4.79,-35.52,FALSE,NA,Christopher Moser-Purdy,37,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,UNKN,Unidentified signal,NA,1,1950982,1,Non-vocal,2.81,2.96,-32.83,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,UNKN,Unidentified signal,NA,2,1950994,1,Call,77.71,0.53,-71.44,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,1950991,1,Call,82.95,2.6,-63.02,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,1950999,1,Call,156.94,2.45,-61.98,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,2,1950992,1,Call,84.69,2.44,-65.58,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,2,1951000,1,Call,174.76,2.78,-63.98,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,LIWI,Light wind,NA,1,1950983,1,Non-vocal,0.05,5,-30.32,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,LIWI,Light wind,NA,1,1950989,1,Non-vocal,60.01,5,-35.38,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,1950997,1,Call,154.36,7.33,-35.38,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,LIWI,Light wind,NA,1,1950995,1,Non-vocal,120.03,4.99,-32.94,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,1,1950998,1,Call,161.35,5.11,-56.31,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-000,66149,NA,-117.681778,52.72146,NA,NA,165688,2020-08-09T06:22:00Z,130998,TRUE,180,1SPM,UNKN,Unidentified signal,NA,1,1951001,1,Non-vocal,174.74,0.6,-47.85,FALSE,NA,Alana Demko,532,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165565,2020-07-11T04:09:00Z,130875,TRUE,180,1SPM,LIBA,Light Background Noise,NA,1,1975714,1,Non-vocal,120.95,5.09,-35.29,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165565,2020-07-11T04:09:00Z,130875,TRUE,180,1SPM,LIBA,Light Background Noise,NA,1,1975713,1,Non-vocal,60.95,5.09,-41.24,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165565,2020-07-11T04:09:00Z,130875,TRUE,180,1SPM,LIBA,Light Background Noise,NA,1,1975712,1,Non-vocal,0.99,5.1,-45.91,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165655,2020-07-11T06:09:00Z,130965,TRUE,180,1SPM,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,1945057,1,Song,3.28,1.95,-51.11,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165655,2020-07-11T06:09:00Z,130965,TRUE,180,1SPM,STJA,Steller's Jay,CYANOCITTA STELLERI,1,1945063,1,Call,147.11,2.93,-57.21,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165655,2020-07-11T06:09:00Z,130965,TRUE,180,1SPM,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,1,1945072,1,Call,162.23,2.81,-60.18,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165655,2020-07-11T06:09:00Z,130965,TRUE,180,1SPM,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,2,1945058,1,Song,7.16,2.04,-71.47,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165632,2020-07-13T04:11:00Z,130942,TRUE,180,1SPM,LIWI,Light wind,NA,1,1980316,1,Song,120.1,4.78,-38.49,FALSE,NA,Christopher Moser-Purdy,37,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165632,2020-07-13T04:11:00Z,130942,TRUE,180,1SPM,LIWI,Light wind,NA,1,1980309,1,Song,0.13,4.86,-38.52,FALSE,NA,Christopher Moser-Purdy,37,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165632,2020-07-13T04:11:00Z,130942,TRUE,180,1SPM,LIWI,Light wind,NA,1,1980311,1,Song,60.13,4.44,-35.98,FALSE,NA,Christopher Moser-Purdy,37,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165541,2020-08-23T08:16:00Z,130851,TRUE,180,1SPM,AMPK,American Pika,OCHONTA PRINCEPS,1,1944956,1,Call,164.18,1.7,-54.31,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165541,2020-08-23T08:16:00Z,130851,TRUE,180,1SPM,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,1944954,1,Song,90.6,1.2,-63.17,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165541,2020-08-23T08:16:00Z,130851,TRUE,180,1SPM,UNWA,Unidentified Warbler,NA,2,1944948,1,Call,13.94,1.3,-58.34,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165541,2020-08-23T08:16:00Z,130851,TRUE,180,1SPM,UNWA,Unidentified Warbler,NA,1,1944957,1,Call,4.94,1.5,-61.8,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165541,2020-08-23T08:16:00Z,130851,TRUE,180,1SPM,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,1944949,1,Song,7.46,2.21,-54.88,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-001,66145,NA,-117.686064,52.721885,NA,NA,165541,2020-08-23T08:16:00Z,130851,TRUE,180,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,1944960,1,Call,71.71,4.1,-57.96,FALSE,NA,Enid,660,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,PISI,Pine Siskin,SPINUS PINUS,1,1978450,TMTT,Call,56.83,2.23,-65.04,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,PISI,Pine Siskin,SPINUS PINUS,1,1978449,TMTT,Call,60.25,7.65,-55.11,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,PUFI,Purple Finch,HAEMORHOUS PURPUREUS,1,1978483,1,Song,117.8,0.95,-58.89,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,PUFI,Purple Finch,HAEMORHOUS PURPUREUS,1,1978420,1,Song,17.45,2.01,-70.15,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,LIBA,Light Background Noise,NA,1,1978417,1,Non-vocal,0.94,5.1,-40.05,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,LIBA,Light Background Noise,NA,1,1978472,1,Non-vocal,60.98,5.1,-52.32,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,LIBA,Light Background Noise,NA,1,1978473,1,Non-vocal,120.95,5.09,-39.86,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,PUFI,Purple Finch,HAEMORHOUS PURPUREUS,1,1978482,1,Song,137.81,2.19,-60.96,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,1978456,1,Song,11.05,2.1,-73.52,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,FOSP,Fox Sparrow,PASSERELLA ILIACA,2,1978460,1,Song,70.13,1.04,-65.5,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,FOSP,Fox Sparrow,PASSERELLA ILIACA,1,1978458,1,Song,70.89,2.2,-60.39,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,FOSP,Fox Sparrow,PASSERELLA ILIACA,1,1978455,1,Song,3.6,1.3,-67.75,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,FOSP,Fox Sparrow,PASSERELLA ILIACA,1,1978463,1,Song,120.94,2.48,-57.66,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,1978419,1,Song,9.59,5.19,-64.69,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,1978466,1,Song,125.16,5.24,-57.78,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,1978451,1,Song,63.76,5.93,-56.61,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,1978452,1,Song,78.04,2.51,-71.62,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,1978471,1,Song,164.41,2.81,-66.99,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,1978418,1,Song,2.53,2.34,-65.03,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,1978448,1,Song,62.48,2.35,-56.38,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,1978464,1,Song,126.38,2.56,-65.32,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165639,2020-07-09T07:06:00Z,130949,TRUE,180,1SPM,FOSP,Fox Sparrow,PASSERELLA ILIACA,2,1978467,1,Song,131.49,2.31,-62.66,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,LIWI,Light wind,NA,1,1975667,1,Non-vocal,0.98,5.05,-48.09,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,LIWI,Light wind,NA,1,1975674,1,Non-vocal,120.94,5.11,-40,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,UNTR,Unidentified Trill,NA,1,1975666,1,Song,150.93,1.65,-66.58,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,1975662,1,Song,63.43,1.46,-73.02,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,1975658,1,Song,26.78,1.09,-74.02,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,1975676,1,Song,120.65,1.24,-71.4,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,HETH,Hermit Thrush,CATHARUS GUTTATUS,2,1975665,1,Song,122.7,1.55,-60.26,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,HETH,Hermit Thrush,CATHARUS GUTTATUS,2,1975660,1,Song,81.73,1.64,-57.08,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,HETH,Hermit Thrush,CATHARUS GUTTATUS,2,1975657,1,Song,31.21,1.04,-74.03,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,SOSP,Song Sparrow,MELOSPIZA MELODIA,1,1975671,1,Song,75.8,3.23,-66.83,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,SOSP,Song Sparrow,MELOSPIZA MELODIA,1,1975672,1,Song,47.38,2.39,-67.19,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,SOSP,Song Sparrow,MELOSPIZA MELODIA,1,1975675,1,Song,140.15,2.54,-56.93,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165535,2020-07-12T05:40:00Z,130845,TRUE,180,1SPM,LIWI,Light wind,NA,1,1975673,1,Non-vocal,60.94,5.08,-40.08,FALSE,NA,Bronwyn Robinson,533,NA
JNP,multi_day,402,JANP-BAH-002,66159,NA,-117.687928,52.715204,NA,NA,165679,2020-07-21T06:22:00Z,130989,TRUE,180,1SPM,PUFI,Purple Finch,HAEMORHOUS PURPUREUS,1,1978414,1,Song,112.4,2.08,-67.49,FALSE,NA,Bronwyn Robinson,533,NA
